from;to;type;endDate
/pt/tutorial/abrir-chamados-para-o-suporte-financeiro-da-vtex--1ad3TguXzCSKq4yuYSK80c;https://help.vtex.com/pt/tutorial/abrir-chamados-para-o-suporte-vtex--16yOEqpO32UQYygSmMSSAM;permanent;
/tutorial/abrir-chamados-para-o-suporte-financeiro-da-vtex;https://help.vtex.com/pt/tutorial/abrir-chamados-para-o-suporte-vtex--16yOEqpO32UQYygSmMSSAM;permanent;
/tutorial/abrir-chamados-para-o-suporte-financeiro-da-vtex--1ad3TguXzCSKq4yuYSK80c;https://help.vtex.com/pt/tutorial/abrir-chamados-para-o-suporte-vtex--16yOEqpO32UQYygSmMSSAM;permanent;
/en/tutorial/opening-tickets-to-vtex-support-finacial;https://help.vtex.com/pt/tutorial/abrir-chamados-para-o-suporte-vtex--16yOEqpO32UQYygSmMSSAM;permanent;
/en/tutorial/opening-tickets-to-vtex-support-finacial--1ad3TguXzCSKq4yuYSK80c;https://help.vtex.com/pt/tutorial/abrir-chamados-para-o-suporte-vtex--16yOEqpO32UQYygSmMSSAM;permanent;
/tutorial/opening-tickets-to-vtex-support-finacial;https://help.vtex.com/pt/tutorial/abrir-chamados-para-o-suporte-vtex--16yOEqpO32UQYygSmMSSAM;permanent;
/tutorial/opening-tickets-to-vtex-support-finacial--1ad3TguXzCSKq4yuYSK80c;https://help.vtex.com/pt/tutorial/abrir-chamados-para-o-suporte-vtex--16yOEqpO32UQYygSmMSSAM;permanent;
/es/tutorial/abrir-tikets-para-el-soporte-finaniero-de-vtex;https://help.vtex.com/pt/tutorial/abrir-chamados-para-o-suporte-vtex--16yOEqpO32UQYygSmMSSAM;permanent;
/es/tutorial/abrir-tikets-para-el-soporte-finaniero-de-vtex--1ad3TguXzCSKq4yuYSK80c;https://help.vtex.com/pt/tutorial/abrir-chamados-para-o-suporte-vtex--16yOEqpO32UQYygSmMSSAM;permanent;
/tutorial/abrir-tikets-para-el-soporte-finaniero-de-vtex;https://help.vtex.com/pt/tutorial/abrir-chamados-para-o-suporte-vtex--16yOEqpO32UQYygSmMSSAM;permanent;
/tutorial/abrir-tikets-para-el-soporte-finaniero-de-vtex--1ad3TguXzCSKq4yuYSK80c;https://help.vtex.com/pt/tutorial/abrir-chamados-para-o-suporte-vtex--16yOEqpO32UQYygSmMSSAM;permanent;
/tutorial/how-to-configure-a-customized-payment;https://help.vtex.com/en/tutorial/how-to-configure-a-custom-payment--tutorials_451;permanent;
/v4/docs/synonyms--7uzpd6kWsxmStSgm9GzqBx;https://help.vtex.com/en/tracks/vtex-intelligent-search--19wrbB7nEQcmwzDPl1l4Cb/1pxAWPEglBey1UFdvcetZV;permanent;
/tutorial/filtering-orders-on-the-oms;https://help.vtex.com/en/tutorial/filtering-orders-in-oms--tutorials_192;permanent;
/faq/ver-o-conteudo-dos-arquivos-css-da-loja;https://help.vtex.com/tutorial/ver-o-conteudo-dos-arquivos-css-da-loja;permanent;
/tutorial/configurar-subadquirente-stelo--3gHWiaK9wQg08wOsoysciQ;https://help.vtex.com/es/tutorial/configurar-pago-con-stelom1v2--1lO9Rn87U0iyBTCpgBlqYD;permanent;
/faq/como-funciona-a-relacao-entre-websites-e-politicas-comerciais;https://help.vtex.com/tutorial/como-funciona-a-relacao-entre-websites-e-politicas-comerciais;permanent;
/en/tutorial/configure-template-in-the-smartcheckout;https://help.vtex.com/en/tutorial/configurar-template-no-smartcheckout-update;permanent;
/tutorial/vtex-session-visao-geral-do-sistema-de-sessoes;https://developers.vtex.com/vtex-rest-api/docs/sessions-system-overview;permanent;
/tracks/pedidos-por-assinatura--2MOZ5WVNZJSSPTGjlGXsuV;https://help.vtex.com/pt/tracks/pedidos--2xkTisx4SXOWXQel8Jg8sa/2MOZ5WVNZJSSPTGjlGXsuV;permanent;
/subcategory/corporate-account--29ZPBdZOTSg6NdzprcqBfb;https://help.vtex.com/pt/announcements/descontinuacao-do-vtex-payment--6BkEnyzVDHfoKwPnGdqBRs;permanent;
/faq/cadastrar-um-anexo;https://help.vtex.com/tutorial/cadastrar-um-anexo;permanent;
https://docs.suiteshare.com/article/111-remarketing;https://help.vtex.com/pt/tutorial/remarketing--7CkvyCmRvI4bynMBTEy067;permanent;
/tutorial/license-manager-resources-live-shopping;https://help.vtex.com/en/tutorial/license-manager-resources--3q6ztrC8YynQf6rdc6euk3#;permanent;
/en/tutorial/integrating-with-mercado-livre;https://help.vtex.com/tracks/mercado-libre-integration-set-up--2YfvI3Jxe0CGIKoWIGQEIq;permanent;
/subcategory/perfiles-de-acceso;https://help.vtex.com/subcategory/roles-de-usuario--1HSqkejwuYcQSMC400uY84;permanent;
/tracks/configurar-integracao-da-via-varejo--3E9XylGaJ2wqwISGyw4GuY/3rymwJDuc5Z6lQtsyTINim;/tracks/integracao-com-a-casas-bahia-marketplace--3E9XylGaJ2wqwISGyw4GuY/3rymwJDuc5Z6lQtsyTINim;permanent;
/tutorial/filling-in-order-recurrence-registration-fields--2iHl0Aipxqm8a8ymseoaoS;https://help.vtex.com/subcategory/assinaturas--1rA9wuuskW3PpjvMrhatAM;permanent;
https://docs.suiteshare.com/article/132-analisar;https://help.vtex.com/pt/tutorial/analisar--2CXK5aUzKMpaV3RAVSYj1;permanent;
/faq/cartao-de-credito-fluxo-basico-de-um-pagamento;https://help.vtex.com/tutorial/cartao-de-credito-fluxo-basico-de-um-pagamento;permanent;
https://help.vtex.com/tutorial/offer-details--4FF9QYAewqAn610mDHwb0P;https://help.vtex.com/tracks/configurar-integracao-do-mercado-livre--2YfvI3Jxe0CGIKoWIGQEIq/43uD4LPU5PLUWe11IaWwyR;permanent;
 /tutorial/como-configurar-boleto-registrado--frequentlyAskedQuestions_2867;https://help.vtex.com/pt/tutorial/como-configurar-boleto-bancario--tutorials_447;permanent;
/faq/planilha-de-pedidos;https://help.vtex.com/tutorial/planilha-de-pedidos;permanent;
/tutorial/including-order-variables-in-the-transactional-email-template;https://developers.vtex.com/vtex-rest-api/docs/including-order-variables-in-the-transactional-email-template;permanent;
/faq/otimizar-as-buscas-com-palavras-substitutas;https://help.vtex.com/tutorial/otimizar-as-buscas-com-palavras-substitutas;permanent;
/faq/o-que-e-o-vtex-io;https://help.vtex.com/tutorial/o-que-e-o-vtex-io;permanent;
v4/docs/visao-geral-promocoes--6ZSwEn2PJQ5qs0Az2EPbd3;https://help.vtex.com/tutorial/visao-geral-promocoes--3PeHVYcooLIDmA33IAnjhm;permanent;
/tutorial/configurar-boleto-registrado-itau-itau-registrado--6MEHf1oDTOkuWM2CaYi4gu;https://help.vtex.com/es/tutorial/configurar-pago-con-maxipagov4--4pWPhTago6uDxjFMB6kln3;permanent;
/tutorial/hook-do-feed-v3--6JkYQpIlU8ptysUiGIp4Px;https://developers.vtex.com/vtex-rest-api/docs/orders-feed#hook;permanent;
/tutorial/feed-v3-hook--6JkYQpIlU8ptysUiGIp4Px;https://developers.vtex.com/vtex-rest-api/docs/orders-feed#hook;permanent;
/tutorial/hook-de-feed-v3--6JkYQpIlU8ptysUiGIp4Px;https://developers.vtex.com/vtex-rest-api/docs/orders-feed#hook;permanent;
/tutorial/hook-do-feed-v3;https://developers.vtex.com/vtex-rest-api/docs/orders-feed#hook;permanent;
/tutorial/feed-v3-hook;https://developers.vtex.com/vtex-rest-api/docs/orders-feed#hook;permanent;
/tutorial/hook-de-feed-v3;https://developers.vtex.com/vtex-rest-api/docs/orders-feed#hook;permanent;
/faq/quais-sao-os-pre-requisitos-para-comecar-a-desenvolver-no-vtex-io;https://help.vtex.com/tutorial/quais-sao-os-pre-requisitos-para-comecar-a-desenvolver-no-vtex-io;permanent;
/v4/docs/cms-redirecionamentos--e5KdkBkx2ZIB4d4sFgPnT;https://help.vtex.com/pt/tracks/vtex-intelligent-search--19wrbB7nEQcmwzDPl1l4Cb/7x52Q9iHzGmFDLyyVOIcz6;permanent;
/es/tutorial/reglas-de-precios-v2--tutorials_4446;/es/tracks/precios-101--6f8pwCns3PJHqMvQSugNfP/7fyZaYe1IGzL0qVC28tOBO;permanent;
https://developers.vtex.com/vtex-rest-api/reference/carriers#freightvalues;https://developers.vtex.com/vtex-rest-api/reference/freight-values#freightvalues;permanent;
/tutorial/access-control--4rM3gyiWqtkim4Q8hOvLTC;https://help.vtex.com/en/tutorial/roles--7HKK5Uau2H6wxE1rH5oRbc;permanent;
/faq/o-que-e-um-workspace;https://help.vtex.com/tutorial/o-que-e-um-workspace;permanent;
/tutorial/configurar-gateway-sitef--1y3gqmbb6wgwscW8yeccAc;https://help.vtex.com/es/tutorial/configurar-pago-con-e-sitef--6UEi0QAlU6BXz5RgWj34Ac;permanent;
/tutorial/campos-de-cadastro-de-sku--21DDItuEQc6mseiW8EakcY;https://help.vtex.com/pt/tutorial/adicionar-ou-editar-sku--4ryZ6J45kwn3jDiQBxGiiN;permanent;
/en/tutorial/identifying-whether-marketing-utms-are-being-passed-to-checkout--6kjHHfOWIgeI26qcQSU4Wg;https://developers.vtex.com/vtex-rest-api/docs/identifying-whether-marketing-utms-are-being-sent-to-checkout;permanent;
/faq/por-que-nao-recebo-os-e-mails-da-vtex--18LsIyIBLuEmSOos4KUaI0;https://help.vtex.com/pt/tutorial/nao-consigo-receber-emails-da-vtex--4M2uVZdtrJzgyAySuZ4OLg;permanent;
/tutorial/creating-a-coupon--tutorials_319;https://help.vtex.com/en/tutorial/creating-a-coupon-;permanent;
/faq/configurar-o-tempo-de-carencia-para-cancelamento-do-pedido;https://help.vtex.com/tutorial/configurar-o-tempo-de-carencia-para-cancelamento-do-pedido;permanent;
/tutorial/configurar-triggers--54eVOFGhS0EWyAUieoqKWo;https://developers.vtex.com/vtex-rest-api/docs/setting-up-triggers-in-master-data-v2;permanent;
/tracks/configurar-integracao-da-dafiti--4wF4RBx9ygEkimW6SsKw8i/7bK2pNuLTI6IOHpH7eYPCb;https://help.vtex.com/pt/tracks/configurar-integracao-da-dafiti--4wF4RBx9ygEkimW6SsKw8i/3PV2OACP2E4O4uOKKW2sMg;permanent;
/tutorial/integration-guide-for-erps;https://developers.vtex.com/docs/erp-integration-guide;permanent;
/pt/tutorial/suporte-vtex-estados-unidos;https://help.vtex.com/en/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/pt/tutorial/suporte-vtex-estados-unidos--XM0DCHlifFoStAXxnEtbs;https://help.vtex.com/en/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/tutorial/suporte-vtex-estados-unidos;https://help.vtex.com/en/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/tutorial/suporte-vtex-estados-unidos--XM0DCHlifFoStAXxnEtbs;https://help.vtex.com/en/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/en/tutorial/vtex-support-united-states;https://help.vtex.com/en/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/en/tutorial/vtex-support-united-states--XM0DCHlifFoStAXxnEtbs;https://help.vtex.com/en/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/tutorial/vtex-support-united-states;https://help.vtex.com/en/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/tutorial/vtex-support-united-states--XM0DCHlifFoStAXxnEtbs;https://help.vtex.com/en/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/es/tutorial/soporte-vtex-estados-unidos;https://help.vtex.com/en/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/es/tutorial/soporte-vtex-estados-unidos--XM0DCHlifFoStAXxnEtbs;https://help.vtex.com/en/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/tutorial/soporte-vtex-estados-unidos;https://help.vtex.com/en/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/tutorial/soporte-vtex-estados-unidos--XM0DCHlifFoStAXxnEtbs;https://help.vtex.com/en/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/faq/e-possivel-determinar-o-minimo-de-itens-em-um-carrinho;https://help.vtex.com/tutorial/e-possivel-determinar-o-minimo-de-itens-em-um-carrinho;permanent;
/announcements/match-de-anuncios-amazon--2oHc0FeZ3ANJEEE3GfWpJd;https://help.vtex.com/en/announcements/integracao-amazon-match-de-anuncios-amazon--6cWiUoUTzVtOAVpF4XhOzm;permanent;
/tutorial/disputas-faq--3ZrA2fa40CCThp9z5bxeKf;https://help.vtex.com/pt/announcements/descontinuacao-do-vtex-payment--6BkEnyzVDHfoKwPnGdqBRs;permanent;
/en/v4/docs/marketplace-network--2LohpxsALqDwNnnZgk7nwr;https://help.vtex.com/en/tutorial/find-marketplaces-and-sellers-in-the-vtex-network--2bzC7tXlVgLEEjxo4ixcAM;permanent;
/tutorial/how-to-place-a-regular-order-using-vtex-apis;https://developers.vtex.com/vtex-rest-api/docs/using-apis-to-place-a-regular-order;permanent;
/es/tutorial/lista-de-afiliaciones-de-pago-y-antifraude--6K29SohDiEz6WDmZj6iiFI;https://help.vtex.com/es/tutorial/lista-de-proveedores-de-pago-por-pais--2im3BEGXxSAcRuxEaIHPvp;permanent;
/faq/e-possivel-determinar-o-valor-minimo-total-em-um-carrinho;https://help.vtex.com/tutorial/e-possivel-determinar-o-valor-minimo-total-em-um-carrinho;permanent;
/tutorial/change-cambios-en-pedidos--3d1XLIgPQcwaKGyMiWaYog;https://help.vtex.com/es/tutorial/como-hacer-la-alteracion-de-items--tutorials_190;permanent;
/tutorial/search-control-fulltextsearchbox--tutorials_549;https://developers.vtex.com/vtex-rest-api/docs/search-control-fulltextsearchbox;permanent;
/tutorial/rellenar-campos-de-registro-de-recurrencia-de-pedidos--2iHl0Aipxqm8a8ymseoaoS;https://help.vtex.com/subcategory/assinaturas--1rA9wuuskW3PpjvMrhatAM;permanent;
/faq/como-vejo-um-ranking-dos-produtos-mais-vendidos;https://help.vtex.com/tutorial/como-vejo-um-ranking-dos-produtos-mais-vendidos;permanent;
/tutorial/como-adicionar-um-segundo-endereco-ao-pedido-destinado-a-faturacao--6Mow9ibQPDOcEggNnujuA;https://developers.vtex.com/vtex-rest-api/docs/adding-a-second-address-to-the-order;permanent;
/tracks/catalog-101--5AF0XfnjfWeopIFBgs3LIQ/4fcdmJzQ6QYA9zWf3bLWin;https://help.vtex.com/en/tracks/catalog-101--5AF0XfnjfWeopIFBgs3LIQ/2NQoBv8m4Yz3oQaLgDRagP;permanent;
/tutorial/google-pay-beta--653pNFOw6L5CvGupLosJSq;https://help.vtex.com/announcements/google-pay-new-payment-method-available-on-vtex--4HWD5UwH4FsjUyOqDcOFiX;permanent;
/faq/o-que-sao-as-utms-internas-utmi_cp-utmi_pc-e-utmi_p;https://help.vtex.com/tutorial/o-que-sao-as-utms-internas-utmi_cp-utmi_pc-e-utmi_p;permanent;
/tutorial/recursos-del-license-manager-live-shopping;https://help.vtex.com/es/tutorial/recursos-del-license-manager--3q6ztrC8YynQf6rdc6euk3#;permanent;
/tutorial/check-order-delivery-details;https://help.vtex.com/en/tutorial/order-details-page--2Y75n54Cc9VizrlG1N6ZNl;permanent;
/tutorial/pci-gateway-overview;https://help.vtex.com/en/tracks/payments--6GAS7ZzGAm7AGoEAwDbwJG/kdPbEIWf8Xq8tESQvViMB;permanent;
/tutorial/como-preencher-a-planilha-de-estoque--2EQ0XOe8aA0UyQso0k2kkA;https://help.vtex.com/tutorial/importando-e-exportando-planilha-de-estoque--tutorials_2034;permanent;
/faq/como-impedir-que-uma-transportadora-atenda-determinada-faixa-de-cep;https://help.vtex.com/tutorial/como-impedir-que-uma-transportadora-atenda-determinada-faixa-de-cep;permanent;
/faq/o-que-e-uma-transportadora;https://help.vtex.com/tutorial/o-que-e-uma-transportadora;permanent;
/faq/como-contratar-nova-politica-comercial--frequentlyAskedQuestions_700;https://help.vtex.com/pt/tutorial/criar-uma-politica-comercial--563tbcL0TYKEKeOY4IAgAE;permanent;
/pt/tutorial/suporte-vtex-brasil;https://help.vtex.com/pt/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/pt/tutorial/suporte-vtex-brasil--bxOl9e62rq0ZZMsGodchd;https://help.vtex.com/pt/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/tutorial/suporte-vtex-brasil;https://help.vtex.com/pt/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/tutorial/suporte-vtex-brasil--bxOl9e62rq0ZZMsGodchd;https://help.vtex.com/pt/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/en/tutorial/vtex-support-brazil;https://help.vtex.com/pt/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/en/tutorial/vtex-support-brazil--bxOl9e62rq0ZZMsGodchd;https://help.vtex.com/pt/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/tutorial/vtex-support-brazil;https://help.vtex.com/pt/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/tutorial/vtex-support-brazil--bxOl9e62rq0ZZMsGodchd;https://help.vtex.com/pt/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/es/tutorial/soporte-vtex-brasil;https://help.vtex.com/pt/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/es/tutorial/soporte-vtex-brasil--bxOl9e62rq0ZZMsGodchd;https://help.vtex.com/pt/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/tutorial/soporte-vtex-brasil;https://help.vtex.com/pt/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/tutorial/soporte-vtex-brasil--bxOl9e62rq0ZZMsGodchd;https://help.vtex.com/pt/tutorial/recursos-de-suporte-global-da-vtex--5maoEWCrTKFAEMXRsfcklV;permanent;
/tutorial/recursos-do-license-manager-vtex-io--5aWXJJXnuqqPlqBYdHqMdG;https://help.vtex.com/pt/tutorial/recursos-do-license-manager--3q6ztrC8YynQf6rdc6euk3#;permanent;
/tutorial/configurar-app-linking-para-app-de-pagos-en-instore;https://help.vtex.com/es/tracks/instore-integracion--6NTqymtXmL9cNy8w1ouAod;permanent;
/faq/como-criar-um-usuario-de-televendas;https://help.vtex.com/pt/tutorial/como-criar-um-usuario-de-televendas--frequentlyAskedQuestions_4227;permanent;
/faq/quando-devo-agrupar-produtos-na-mesma-remessa;https://help.vtex.com/tutorial/quando-devo-agrupar-produtos-na-mesma-remessa;permanent;
/tutorial/shelf-template-controls;https://developers.vtex.com/docs/guides/shelf-template-controls;permanent;
/faq/o-que-e-uma-carteira-digital-e-wallet;https://help.vtex.com/tutorial/o-que-e-uma-carteira-digital-e-wallet;permanent;
/tutorial/suggestion-retorna-erro-ao-tentar-processar-sugestao-de-sku;https://help.vtex.com/faq/suggestion-retorna-erro-ao-tentar-processar-sugestao-de-sku--2OAWpCkw3YQwWGAmss6sCG;permanent;
/tutorial/creating-multi-store-multi-domain--tutorials_510;https://help.vtex.com/en/tutorial/managing-a-multistore--4S0lFVBPylRS5KpVgdyDhJ;permanent;
/tutorial/registrando-precios-de-sku--tutorials_230;/tracks/precios-101--6f8pwCns3PJHqMvQSugNfP/P99EjtrlRHk92Q8qDPq29;permanent;
/faq/como-usar-o-controle-de-meta-tags;https://help.vtex.com/tutorial/como-usar-o-controle-de-meta-tags;permanent;
/tutorial/registering-a-carrier/;https://help.vtex.com/en/tutorial/carriers-on-vtex--7u9duMD5UQa2QQwukAWMcE;permanent;
/tutorial/how-product-name-control-works--4uYwXjOzH2OsK8SMWuWuCg;https://developers.vtex.com/vtex-developer-docs/docs/how-product-name-control-works;permanent;
/tutorial/vtex-do--tutorials_203;https://help.vtex.com/pt/tutorial/vtex-do--7KMbRL4OslN8DTX9oiuCiu;permanent;
/tutorial/setting-up-e-sitef-gateway--6UEi0QAlU6BXz5RgWj34Ac#;https://help.vtex.com/en/tutorial/setting-up-payments-with-e-sitef--6UEi0QAlU6BXz5RgWj34Ac;permanent;
v4/docs/pages--48STFcQr3EZGb2X5jvg1WN;/tutorial/managing-pages-beta--3DO6rBhZ1p3zndnFu5BgRt;permanent;
tutorial/how-to-set-up-the-zoom--frequentlyAskedQuestions_586;https://developers.vtex.com/vtex-developer-docs/docs/setting-up-the-zoom;permanent;
/faq/controle-para-desabilitar-a-tag-canonical;https://help.vtex.com/tutorial/controle-para-desabilitar-a-tag-canonical;permanent;
/tutorial/new-google-shopping-api-integration;https://help.vtex.com/en/tracks/integrating-with-google-shopping--25Sl7iOqq58PGfVfTAo8Xw;permanent;
https://docs.suiteshare.com/article/91-entenda-como-os-clientes-chegam-ate-o-seu-whatsapp;https://help.vtex.com/pt/tracks/suiteshare--khP0p8mjIYRIpvM7Cb4Zr/4Xgqw105OM7zRdKmdY6avV;permanent;
/en/tutorial/how-to-add-customized-information-to-the-order-and-manipulate-it--7tDi1jQQ51ufARcRm8NUnC;https://developers.vtex.com/vtex-rest-api/docs/how-to-add-and-handle-custom-information-in-the-order;permanent;
/faq/como-usar-o-controle-de-titulo-de-pagina;https://help.vtex.com/tutorial/como-usar-o-controle-de-titulo-de-pagina;permanent;
/tutorial/configuring-a-registered-boleto--frequentlyAskedQuestions_2867;https://help.vtex.com/es/tutorial/como-configurar-boleto-bancario--tutorials_447;permanent;
/faq/como-funciona-o-controle-de-nome-de-produto;https://help.vtex.com/tutorial/como-funciona-o-controle-de-nome-de-produto;permanent;
/tutorial/o-cliente-pode-ter-mais-de-uma-recorrencia--frequentlyAskedQuestions_4688;https://help.vtex.com/subcategory/assinaturas--1rA9wuuskW3PpjvMrhatAM;permanent;
/tutorial/como-configurar-certificado-para-validar-merchant-do-apple-pay--3pPmMlmexyKwWU6QckGiIC;https://developers.vtex.com/vtex-rest-api/docs/setting-up-merchant-id-in-apple-pay;permanent;
/tutorial/how-to-identify-the-store-and-salesperson-in-an-instore-order--4CXQ54PRqGKI2lOjFuJPQL;https://developers.vtex.com/vtex-rest-api/docs/how-to-identify-the-store-and-sales-associate-in-an-instore-order;permanent;
https://help.vtex.com/es/tutorial/lista-de-controles-para-plantillas--tutorials_563;https://developers.vtex.com/vtex-developer-docs/docs/list-of-controls-for-templates;permanent;
/v4/docs/sku-bindings--377K8fkQFwdHzQPNREpkJT;https://help.vtex.com/en/tutorial/vinculos-de-sku--1SmrVgNwjJX17hdqwLa0TX;permanent;
/v4/docs/visao-geral-faturas--CcugO41lhNJzQKpazKYQC;https://help.vtex.com/pt/tutorial/visao-geral-faturas--6UxfCl4fw4GmyQwoUuIcQs;permanent;
/faq/o-que-e-uma-condicao-de-pagamento-offline;https://help.vtex.com/tutorial/o-que-e-uma-condicao-de-pagamento-offline;permanent;
/tutorial/como-funciona-o-feed-v3-do-modulo-de-gerenciamento-de-pedidos--5SzSKee2f666YCoWkm0eQC;https://developers.vtex.com/vtex-rest-api/docs/orders-feed;permanent;
https://docs.suiteshare.com/article/117-pipedrive;https://help.vtex.com/pt/tutorial/pipedrive--6s8TrH9kn52rL18MbvOqZ7;permanent;
https://help.vtex.com/en/tutorial/analyze-a-products-reservations--1xdDyqnDo4IKwcUYQouQCE;https://help.vtex.com/en/tutorial/how-does-reservation-work--tutorials_92#how-to-track-reservation-status;permanent;
/faq/que-condicoes-de-pagamento-offline-estao-disponiveis-na-america-latina;https://help.vtex.com/tutorial/que-condicoes-de-pagamento-offline-estao-disponiveis-na-america-latina;permanent;
/tracks/vtex-intelligent-search--19wrbB7nEQcmwzDPl1l4Cb/23mytRDsEduqLO0Lo7yufy;https://help.vtex.com/en/tutorial/search-behavior--B9o3JbV6utAinBJ1ETujs;permanent;
/tutorial/setting-up-payments-with-paypalcp;https://help.vtex.com/en/tutorial/setting-up-payments-with-paypalv2;permanent;
/faq/que-pagamentos-customizados-estao-disponiveis-na-america-latina;https://help.vtex.com/tutorial/que-pagamentos-customizados-estao-disponiveis-na-america-latina;permanent;
/tracks/impressao-de-resumo-do-pedido--5UeqJA3sHp5goJacvHwPoS;https://help.vtex.com/pt/tutorial/informacoes-dentro-do-pedido/;permanent;
/tutorial/using-orders-managment-filters-in-api--tutorials_753;https://developers.vtex.com/vtex-rest-api/docs/using-orders-management-filters-in-api;permanent;
/tutorial/conciliacao-financeira-dos-recebiveis--2tUZpqjBUDZDCfI9Pxuz0t;https://help.vtex.com/pt/announcements/descontinuacao-do-vtex-payment--6BkEnyzVDHfoKwPnGdqBRs;permanent;
/tutorial/gerenciamento-de-contas--tutorials_6285;https://help.vtex.com/en/tutorial/account-details-page--2vhUVOKfCaswqLguT2F9xq;permanent;
/tutorial/account-management--tutorials_6285;https://help.vtex.com/en/tutorial/account-details-page--2vhUVOKfCaswqLguT2F9xq;permanent;
/tutorial/gestion-de-cuentas--tutorials_6285;https://help.vtex.com/en/tutorial/account-details-page--2vhUVOKfCaswqLguT2F9xq;permanent;
/tutorial/gerenciamento-de-contas;https://help.vtex.com/en/tutorial/account-details-page--2vhUVOKfCaswqLguT2F9xq;permanent;
/tutorial/account-management;https://help.vtex.com/en/tutorial/account-details-page--2vhUVOKfCaswqLguT2F9xq;permanent;
/tutorial/gestion-de-cuentas;https://help.vtex.com/en/tutorial/account-details-page--2vhUVOKfCaswqLguT2F9xq;permanent;
/tutorial/gerar-cupons-em-massa--frequentlyAskedQuestions_348;https://help.vtex.com/pt/tutorial/criar-cupom-beta;permanent;
/faq/informacoes-dos-pagamentos-customizados-da-argentina;https://help.vtex.com/tutorial/informacoes-dos-pagamentos-customizados-da-argentina;permanent;
/faq/verificando-o-usuario-que-esta-autenticado;https://help.vtex.com/tutorial/verificando-o-usuario-que-esta-autenticado;permanent;
https://docs.suiteshare.com/article/151-facebook-liberacao-de-dominio;https://help.vtex.com/pt/tutorial/facebook-liberacao-de-dominio--2tUZyYitZ7X17eMo9oqkD5;permanent;
/known-issues/problema-ordenacao-produtos-vitrine;https://help.vtex.com/pt/tutorial/ordenando-imagens-na-vitrine-e-na-pagina-de-produto--tutorials_278;permanent;
/faq/informacoes-dos-pagamentos-customizados-do-chile;https://help.vtex.com/tutorial/informacoes-dos-pagamentos-customizados-do-chile;permanent;
/tutorial/setting-up-payments-with-oney--3tVdxBpbgu8w7FdNYulqQK;/subcategory/payment-settings--3tDGibM2tqMyqIyukqmmMw;permanent;
/tutorial/configurar-integracao-do-intelligent-search-com-o-catalogo--3Nt5cIdwISSlzVtnYfLeIH;https://help.vtex.com/pt/tracks/vtex-intelligent-search--19wrbB7nEQcmwzDPl1l4Cb/2wBsO1AKTQZ04idbTKszI4;permanent;
/tutorial/integrar-com-a-netshoes;https://help.vtex.com/pt/tracks/configurar-integracao-da-netshoes--5Ua87lhFg4m0kEcuyqmcCm;permanent;
/v4/docs/how-to-create-a-product--6P8JkU4kDAQRd3lkYBIf5V;https://help.vtex.com/en/tutorial/how-to-create-a-product--671zAWe0B9eCikzDu7kB1G;permanent;
/tutorial/configurar-pagamentos-com-koin--415vLlrVSUgeYYwycCaGiQ;https://help.vtex.com/pt/tutorial/configurar-pagamento-com-koin-payments--5nTQFgTLGkPcJrqi7PKlO1;permanent;
